Social,Social,Social,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Wasted,Wasted,Relax,Relax,Relax,Relax,Social,Social,Relax,Relax,Social,Social,Romance,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,EXERCISE,Productive,Productive,Relax,Social,Social,Relax,Relax,Relax,Relax,Relax,Relax,Relax,Sleep,Sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,Productive,Relax,Work / Class,Work / Class,Work / Class,EXERCISE,EXERCISE,EXERCISE,Relax,Relax,Relax,Relax,Relax,Sleep,Sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,EXERCISE,Relax,Relax,Productive,Sleep,Relax,Relax,Relax,Relax,Relax,Relax,Relax,Relax,Relax,Relax,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Relax,EXERCISE,Productive,Productive,Relax,Relax,Relax,Social,Social,Social,Productive,FAMILY,FAMILY,Relax,Relax,Relax,Sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,Productive,Productive,Productive,Work / Class,Work / Class,Work / Class,Work / Class,Relax,Relax,Relax,Relax,Relax,Relax,Sleep,Sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,EXERCISE,Work / Class,Work / Class,Work / Class,Work / Class,Productive,Sleep,Sleep,Productive,Productive,Social,Relax,Relax,Sleep,Sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,Productive,Relax,Productive,Work / Class,Work / Class,EXERCISE,EXERCISE,EXERCISE,Productive,Relax,Relax,Relax,Relax,Sleep,Sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,EXERCISE,Productive,Work / Class,Work / Class,Work / Class,Work / Class,Work / Class,Work / Class,Productive,Relax,Relax,Relax,Relax,Sleep,Sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,EXERCISE,Productive,Work / Class,Work / Class,Work / Class,Work / Class,Productive,Productive,Relax,Relax,Relax,Relax,Relax,Sleep,Sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,productive,relax,sleep,relax,relax,social,productive,productive,social,social,work / class,relax,relax,relax,relax,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,relax,relax,relax,relax,productive,exercise,social,social,social,Work / Class,Work / Class,Work / Class,Work / Class,Work / Class,sleep,sleep,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,productive,productive,RELAX,RELAX,PRODUCTIVE,PRODUCTIVE,SOCIAL,RELAX,PRODUCTIVE,SOCIAL,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,EXERCISE,RELAX,SOCIAL,SOCIAL,SOCIAL,RELAX,RELAX,SOCIAL,RELAX,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,EXERCISE,EXERCISE,PRODUCTIVE,Work / Class,Work / Class,Work / Class,Work / Class,PRODUCTIVE,PRODUCTIVE,RELAX,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,RELAX,EXERCISE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,SOCIAL,SLEEP,RELAX,EXERCISE,PRODUCTIVE,RELAX,EXERCISE,RELAX,SLEEP,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,EXERCISE,EXERCISE,EXERCISE,SOCIAL,RELAX,SLEEP,RELAX,SOCIAL,EXERCISE,RELAX,RELAX,RELAX,SOCIAL,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,EXERCISE,PRODUCTIVE,PRODUCTIVE,EXERCISE,RELAX,RELAX,EXERCISE,RELAX,EXERCISE,PRODUCTIVE,EXERCISE,RELAX,SOCIAL,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,EXERCISE,EXERCISE,EXERCISE,PRODUCTIVE,RELAX,RELAX,RELAX,EXERCISE,EXERCISE,EXERCISE,PRODUCTIVE,SOCIAL,SOCIAL,SOCIAL,SOCIAL,RELAX,,
RELAX,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,PRODUCTIVE,EXERCISE,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,RELAX,SLEEP,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,SLEEP,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,SOCIAL,SOCIAL,RELAX,DEVELOPMENT,DEVELOPMENT,DEVELOPMENT,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,DEVELOPMENT,DEVELOPMENT,DEVELOPMENT,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,RELAX,RELAX,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,RELAX,RELAX,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,RELAX,SOCIAL,SOCIAL,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,PRODUCTIVE,DEVELOPMENT,DEVELOPMENT,DEVELOPMENT,PRODUCTIVE,EXERCISE,PRODUCTIVE,DEVELOPMENT,DEVELOPMENT,RELAX,SOCIAL,SOCIAL,SOCIAL,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,SLEEP,RELAX,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,PRODUCTIVE,PRODUCTIVE,DEVELOPMENT,PRODUCTIVE,WORK / CLASS,PRODUCTIVE,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,FAMILY,FAMILY,FAMILY,FAMILY,FAMILY,PRODUCTIVE,PRODUCTIVE,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,RELAX,EXERCISE,RELAX,PRODUCTIVE,FAMILY,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,EXERCISE,productive,EXERCISE,family,relax,sleep,,
SLEEP,wasted,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,exercise,exercise,relax,family,family,exercise,exercise,family,family,exercise,exercise,relax,social,exercise,family,sleep,sleep,,
sleep,sleep,sleep,sleep,sleep,sleep,productive,exercise,productive,exercise,productive,relax,family,FAMILY,FAMILY,SOCIAL,EXERCISE,EXERCISE,EXERCISE,SOCIAL,SLEEP,SOCIAL,SOCIAL,RELAX,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,PRODUCTIVE,PRODUCTIVE,EXERCISE,EXERCISE,RELAX,RELAX,PRODUCTIVE,SLEEP,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,work / class,work / class,work / class,work / class,work / class,exercise,social,work / class,social,social,,
social,sleep,sleep,sleep,sleep,sleep,sleep,RELAX,PRODUCTIVE,PRODUCTIVE,exercise,productive,relax,social,social,sleep,productive,productive,productive,romance,romance,romance,romance,relax,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,RELAX,RELAX,SLEEP,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,SOCIAL,SOCIAL,SOCIAL,,
SOCIAL,SOCIAL,SOCIAL,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,SOCIAL,SOCIAL,SLEEP,SLEEP,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,PRODUCTIVE,EXERCISE,EXERCISE,RELAX,RELAX,PRODUCTIVE,PRODUCTIVE,EXERCISE,EXERCISE,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,RELAX,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,WASTED,SLEEP,SLEEP,RELAX,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,EXERCISE,EXERCISE,PRODUCTIVE,RELAX,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,PRODUCTIVE,RELAX,SOCIAL,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,RELAX,PRODUCTIVE,WORK / CLASS,EXERCISE,EXERCISE,PRODUCTIVE,RELAX,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,PRODUCTIVE,RELAX,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,SOCIAL,SOCIAL,SOCIAL,RELAX,PRODUCTIVE,PRODUCTIVE,RELAX,PRODUCTIVE,SOCIAL,SOCIAL,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,RELAX,RELAX,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,RELAX,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,PRODUCTIVE,RELAX,PRODUCTIVE,EXERCISE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,RELAX,SOCIAL,SOCIAL,SOCIAL,SOCIAL,SOCIAL,,
SOCIAL,SOCIAL,ROMANCE,ROMANCE,ROMANCE,SLEEP,SLEEP,SLEEP,RELAX,RELAX,PRODUCTIVE,EXERCISE,PRODUCTIVE,SLEEP,SLEEP,SLEEP,SLEEP,SOCIAL,SOCIAL,SOCIAL,RELAX,RELAX,WASTED,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,PRODUCTIVE,EXERCISE,EXERCISE,PRODUCTIVE,RELAX,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,RELAX,RELAX,RELAX,RELAX,SOCIAL,SOCIAL,RELAX,RELAX,RELAX,RELAX,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,SOCIAL,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,EXERCISE,PRODUCTIVE,RELAX,RELAX,RELAX,SOCIAL,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,SOCIAL,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,SOCIAL,RELAX,EXERCISE,RELAX,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,WASTED,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,RELAX,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,EXERCISE,EXERCISE,PRODUCTIVE,SOCIAL,SOCIAL,RELAX,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,RELAX,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,PRODUCTIVE,,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,RELAX,FAMILY,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,PRODUCTIVE,RELAX,FAMILY,FAMILY,family,FAMILY,exercise,family,family,family,family,relax,family,relax,social,relax,sleep,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,productive,productive,relax,relax,sleep,family,family,family,productive,relax,productive,productive,exercise,exercise,productive,relax,sleep,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,exercise,productive,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,relax,productive,family,family,family,relax,sleep,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,exercise,productive,relax,sleep,sleep,productive,exercise,family,productive,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,relax,relax,sleep,sleep,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,RELAX,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,PRODUCTIVE,RELAX,EXERCISE,EXERCISE,SLEEP,RELAX,RELAX,FAMILY,WORK / CLASS,WORK / CLASS,RELAX,EXERCISE,RELAX,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,RELAX,FAMILY,FAMILY,RELAX,RELAX,RELAX,FAMILY,FAMILY,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,RELAX,PRODUCTIVE,EXERCISE,EXERCISE,PRODUCTIVE,RELAX,RELAX,RELAX,RELAX,RELAX,FAMILY,FAMILY,SOCIAL,SOCIAL,SOCIAL,RELAX,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,RELAX,RELAX,DEVELOPMENT,FAMILY,FAMILY,FAMILY,PRODUCTIVE,PRODUCTIVE,RELAX,SOCIAL,SOCIAL,SOCIAL,SOCIAL,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,exercise,relax,productive,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,relax,sleep,sleep,sleep,relax,relax,sleep,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,RELAX,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,PRODUCTIVE,RELAX,RELAX,RELAX,SOCIAL,SOCIAL,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,EXERCISE,EXERCISE,EXERCISE,PRODUCTIVE,PRODUCTIVE,RELAX,FAMILY,FAMILY,FAMILY,RELAX,RELAX,RELAX,SOCIAL,SOCIAL,,
SOCIAL,RELAX,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SOCIAL,SOCIAL,RELAX,RELAX,RELAX,EXERCISE,EXERCISE,RELAX,FAMILY,FAMILY,FAMILY,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,PRODUCTIVE,PRODUCTIVE,FAMILY,FAMILY,,PRODUCTIVE,PRODUCTIVE,FAMILY,PRODUCTIVE,PRODUCTIVE,FAMILY,PRODUCTIVE,RELAX,RELAX,RELAX,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,SOCIAL,SOCIAL,ROMANCE,ROMANCE,ROMANCE,ROMANCE,SOCIAL,SOCIAL,RELAX,RELAX,RELAX,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,FAMILY,FAMILY,PRODUCTIVE,PRODUCTIVE,SOCIAL,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,ROMANCE,PRODUCTIVE,PRODUCTIVE,SOCIAL,SOCIAL,RELAX,SOCIAL,SOCIAL,ROMANCE,ROMANCE,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,RELAX,SOCIAL,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,RELAX,SOCIAL,SOCIAL,SOCIAL,ROMANCE,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,PRODUCTIVE,PRODUCTIVE,RELAX,WORK / CLASS,WORK / CLASS,RELAX,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,PRODUCTIVE,EXERCISE,SOCIAL,SOCIAL,ROMANCE,ROMANCE,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,EXERCISE,EXERCISE,PRODUCTIVE,SOCIAL,WORK / CLASS,WORK / CLASS,PRODUCTIVE,WORK / CLASS,RELAX,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,RELAX,PRODUCTIVE,SOCIAL,SOCIAL,SOCIAL,PRODUCTIVE,WORK / CLASS,WORK / CLASS,PRODUCTIVE,ROMANCE,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,ROMANCE,PRODUCTIVE,SOCIAL,WORK / CLASS,WORK / CLASS,SOCIAL,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,EXERCISE,SOCIAL,ROMANCE,ROMANCE,PRODUCTIVE,RELAX,SOCIAL,ROMANCE,,
RELAX,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,RELAX,EXERCISE,PRODUCTIVE,RELAX,RELAX,ROMANCE,SOCIAL,RELAX,RELAX,RELAX,RELAX,RELAX,ROMANCE,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,productive,exercise,productive,work / class,work / class,work / class,Relax,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,SOCIAL,SOCIAL,SOCIAL,RELAX,SOCIAL,SOCIAL,SOCIAL,,
SOCIAL,SOCIAL,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,WORK / CLASS,WORK / CLASS,exercise,productive,WORK / CLASS,WORK / CLASS,WORK / CLASS,work / class,relax,RELAX,relax,romance,sleep,sleep,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,productive,exercise,productive,work / class,work / class,work / class,work / class,productive,WORK / CLASS,WORK / CLASS,PRODUCTIVE,EXERCISE,PRODUCTIVE,SOCIAL,SOCIAL,SOCIAL,SOCIAL,SOCIAL,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,EXERCISE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,WORK / CLASS,PRODUCTIVE,RELAX,RELAX,SOCIAL,SOCIAL,SOCIAL,SOCIAL,SOCIAL,ROMANCE,ROMANCE,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,RELAX,EXERCISE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,WORK / CLASS,RELAX,PRODUCTIVE,WORK / CLASS,PRODUCTIVE,SOCIAL,RELAX,SOCIAL,SOCIAL,SOCIAL,SOCIAL,SOCIAL,,
SOCIAL,SOCIAL,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,SLEEP,SLEEP,PRODUCTIVE,RELAX,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,RELAX,SOCIAL,RELAX,SOCIAL,WORK / CLASS,WORK / CLASS,SOCIAL,WORK / CLASS,WORK / CLASS,,
WORK / CLASS,WORK / CLASS,WORK / CLASS,SOCIAL,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,RELAX,SLEEP,WORK / CLASS,EXERCISE,EXERCISE,RELAX,RELAX,SOCIAL,SOCIAL,SOCIAL,SOCIAL,,
ROMANCE,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,RELAX,SLEEP,SLEEP,SLEEP,PRODUCTIVE,ROMANCE,RELAX,PRODUCTIVE,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,RELAX,RELAX,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,WORK / CLASS,PRODUCTIVE,SOCIAL,PRODUCTIVE,PRODUCTIVE,WORK / CLASS,EXERCISE,EXERCISE,SOCIAL,RELAX,RELAX,ROMANCE,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,SOCIAL,RELAX,WORK / CLASS,RELAX,WORK / CLASS,WORK / CLASS,PRODUCTIVE,EXERCISE,EXERCISE,PRODUCTIVE,SOCIAL,SOCIAL,ROMANCE,SLEEP,SLEEP,,
SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,SLEEP,PRODUCTIVE,EXERCISE,EXERCISE,SOCIAL,WORK / CLASS,WORK / CLASS,PRODUCTIVE,SOCIAL,SOCIAL,SOCIAL,SOCIAL,SOCIAL,SOCIAL,SOCIAL,exercise,Relax,relax,SLEEP,,
